,date,year,type,country,sex,age,fatal (y/n),original order
4996,08-Feb-1932,1932.0,unprovoked,PHILIPPINES,M,,Y,1307.0
4997,27-Jan-1932,1932.0,unprovoked,AUSTRALIA,M,,N,1306.0
4998,11-Jan-1932,1932.0,unprovoked,AUSTRALIA,,,UNKNOWN,1305.0
4999,06-Jan-1932,1932.0,provoked,MEXICO,M,36 & 23,Y,1304.0
5000,1932,1932.0,unprovoked,SOUTH AFRICA,M,23,N,1303.0
5001,26-Nov-1931,1931.0,unprovoked,AUSTRALIA,M,45,N,1302.0
5002,27-Sep-1931,1931.0,unprovoked,JAMAICA,M,Teen,Y,1301.0
5003,21-Sep-1931,1931.0,unprovoked,USA,M,,N,1300.0
5004,21-Sep-1931,1931.0,unprovoked,USA,F,20,N,1299.0
5005,02-Sep-1931,1931.0,,USA,M,,,1298.0
5006,31-Aug-1931,1931.0,unprovoked,CUBA,M,18,Y,1297.0
5007,30-Aug-1931,1931.0,,USA,M,,,1296.0
5008,27-Aug-1931,1931.0,unprovoked,USA,,,N,1295.0
5009,25-Aug-1931,1931.0,unprovoked,CUBA,M,23,Y,1294.0
5010,23-Aug-1931,1931.0,unprovoked,CUBA,M,,Y,1293.0
5011,18-Aug-1931,1931.0,unprovoked,USA,M,,N,1292.0
5012,Reported 06-Aug-1931,1931.0,unprovoked,USA,M,,N,1291.0
5013,01-Aug-1931,1931.0,unprovoked,AUSTRALIA,M,,Y,1290.0
5014,Reported 28-Jul-1931,1931.0,unprovoked,FIJI,M,,N,1289.0
5015,15-Jul-1931,1931.0,unprovoked,USA,M,,N,1288.0
5016,14-Jun-1931,1931.0,unprovoked,USA,M,,N,1287.0
5017,13-Jun-1931,1931.0,provoked,USA,M,,N,1286.0
5018,Reported 04-Jun-1931,1931.0,unprovoked,USA,M,,N,1285.0
5019,02-May-1931,1931.0,unprovoked,AUSTRALIA,,,N,1284.0
5020,Reported 27-Apr-1931,1931.0,unprovoked,,M,,Y,1283.0
5021,22-Mar-1931,1931.0,unprovoked,AUSTRALIA,M,19,Y,1282.0
5022,16-Mar-1931,1931.0,unprovoked,TURKEY,,,N,1281.0
5023,06-Mar-1931,1931.0,provoked,AUSTRALIA,M,,N,1280.0
5024,10-Feb-1931,1931.0,,AUSTRALIA,M,39,,1279.0
5025,24-Jan-1931,1931.0,unprovoked,AUSTRALIA,M,,N,1278.0
5026,14-Jan-1931,1931.0,unprovoked,AUSTRALIA,M,,N,1277.0
5027,07-Jan-1931,1931.0,unprovoked,AUSTRALIA,M,18,N,1276.0
5028,1931,1931.0,unprovoked,TONGA,M,,Y,1275.0
5029,1931,1931.0,unprovoked,PAPUA NEW GUINEA,,,UNKNOWN,1274.0
5030,25-Dec-1930,1930.0,unprovoked,AUSTRALIA,M,49,N,1273.0
5031,13-Dec-1930,1930.0,unprovoked,AUSTRALIA,M,,Y,1272.0
5032,02-Dec-1930,1930.0,unprovoked,AUSTRALIA,,,N,1271.0
5033,Dec-1930,1930.0,unprovoked,AUSTRALIA,M,,Y,1270.0
5034,30-Nov-1930,1930.0,unprovoked,AUSTRALIA,M,,N,1269.0
5035,Reported 26-Sep-1930,1930.0,unprovoked,HONDURAS,M,,Y,1268.0
5036,1930,1930.0,unprovoked,AZORES,,,N,1267.0
5037,31-Aug-1930,1930.0,unprovoked,AUSTRALIA,M,17,N,1266.0
5038,16-Aug-1930,1930.0,unprovoked,SPAIN,M,38,N,1265.0
5039,06-Aug-1930,1930.0,unprovoked,USA,M,,N,1264.0
5040,19-Jul-1930,1930.0,unprovoked,CUBA,M,29,N,1263.0
5041,11-Jul-1930,1930.0,unprovoked,USA,M,21,N,1262.0
5042,04-Jun-1930,1930.0,unprovoked,AUSTRALIA,M,,Y,1261.0
5043,27-May-1930,1930.0,unprovoked,USA,M,,N,1260.0
5044,Reported 11-May-1930,1930.0,unprovoked,TURKEY,M,,N,1259.0
5045,11-May-1930,1930.0,,COSTA RICA,,,,1258.0
5046,08-Apr-1930,1930.0,,SOUTH AFRICA,M,17,,1257.0
5047,Reported 07-Mar-1930,1930.0,unprovoked,USA,M,,N,1256.0
5048,20-Feb-1930,1930.0,unprovoked,AUSTRALIA,M,19,N,1255.0
5049,15-Feb-1930,1930.0,unprovoked,AUSTRALIA,M,18,Y,1254.0
5050,Reported 03-Feb-1930,1930.0,provoked,AUSTRALIA,M,,N,1253.0
5051,22-Jan-1930,1930.0,unprovoked,MEXICO,,,Y,1252.0
5052,16-Jan-1930,1930.0,unprovoked,SOUTH AFRICA,M,23,N,1251.0
5053,Jan-1930,1930.0,unprovoked,MAURITIUS,M,,Y,1250.0
5054,1930,1930.0,unprovoked,OKINAWA,M,17,N,1249.0
5055,1930,1930.0,unprovoked,SOUTH AFRICA,M,,Y,1248.0
5056,26-Dec-1929,1929.0,unprovoked,AUSTRALIA,M,16,Y,1247.0
5057,21-Dec-1929,1929.0,unprovoked,AUSTRALIA,M,,N,1246.0
5058,16-Dec-1929,1929.0,unprovoked,AUSTRALIA,F,17,N,1245.0
5059,13-Dec-1929,1929.0,unprovoked,AUSTRALIA,M,,N,1244.0
5060,Reported 09-Dec-1929,1929.0,unprovoked,,M,20,Y,1243.0
5061,Reported 03-Dec-1929,1929.0,unprovoked,AUSTRALIA,M,50s,Y,1242.0
5062,29-Nov-1929,1929.0,unprovoked,KIRIBATI,M,,Y,1241.0
5063,21-Nov-1929,1929.0,unprovoked,CUBA,M,,N,1240.0
5064,20-Oct-1929,1929.0,unprovoked,AUSTRALIA,M,,N,1239.0
5065,02-Oct-1929,1929.0,unprovoked,SPAIN,M,,N,1238.0
5066,01-Sep-1929,1929.0,unprovoked,AUSTRALIA,M,42,Y,1237.0
5067,05-Aug-1929,1929.0,unprovoked,USA,M,,N,1236.0
5068,29-Jul-1929,1929.0,unprovoked,MEXICO,M,,N,1235.0
5069,Reported 17-Jul-1929,1929.0,,CAPE VERDE,F,,,1234.0
5070,23-Jun-1929,1929.0,provoked,USA,M,,N,1233.0
5071,31-May-1929,1929.0,unprovoked,AUSTRALIA,M,,N,1232.0
5072,Reported 26-Apr-1929,1929.0,unprovoked,AUSTRALIA,M,,N,1231.0
5073,Reported 17-Apr-1929,1929.0,unprovoked,AUSTRALIA,M,,N,1230.0
5074,11-Apr-1929,1929.0,provoked,AUSTRALIA,M,19,N,1229.0
5075,09-Apr-1929,1929.0,unprovoked,AUSTRALIA,M,,Y,1228.0
5076,04-Apr-1929,1929.0,unprovoked,AUSTRALIA,M,,Y,1227.0
5077,16-Mar-1929,1929.0,unprovoked,USA,M,26,N,1226.0
5078,12-Mar-1929,1929.0,unprovoked,AUSTRALIA,M,,Y,1225.0
5079,04-Mar-1929,1929.0,unprovoked,AUSTRALIA,M,9,N,1224.0
5080,04-Mar-1929,1929.0,unprovoked,AUSTRALIA,M,12,N,1223.0
5081,18-Feb-1929,1929.0,unprovoked,AUSTRALIA,M,20,Y,1222.0
5082,09-Feb-1929,1929.0,unprovoked,AUSTRALIA,,,N,1221.0
5083,08-Feb-1929,1929.0,unprovoked,AUSTRALIA,M,39,Y,1220.0
5084,27-Jan-1929,1929.0,unprovoked,AUSTRALIA,M,  ,Y,1219.0
5085,14-Jan-1929,1929.0,unprovoked,NEW ZEALAND,F,,N,1218.0
5086,12-Jan-1929,1929.0,unprovoked,AUSTRALIA,M,14,Y,1217.0
5087,06-Jan-1929,1929.0,unprovoked,TURKEY,M,,Y,1216.0
5088,05-Jan-1929,1929.0,unprovoked,FIJI,M,,Y,1215.0
5089,Reported 1929,1929.0,,AUSTRALIA,M,,,1214.0
5090,Ca. 1929,1929.0,provoked,AUSTRALIA,M,,N,1213.0
5091,1929,1929.0,provoked,USA,M,,N,1212.0
5092,1929,1929.0,unprovoked,AUSTRALIA,M,,N,1211.0
5093,1929,1929.0,unprovoked,USA,M,27,N,1210.0
5094,21-Dec-1928,1928.0,unprovoked,AUSTRALIA,M,,N,1209.0
5095,18-Nov-1928,1928.0,provoked,USA,M,,N,1208.0
5096,Reported 15-Nov-1928,1928.0,unprovoked,INDIA,M,24,N,1207.0
5097,12-Nov-1928,1928.0,unprovoked,USA,M,,Y,1206.0
5098,04-Nov-1928,1928.0,unprovoked,PANAMA,M,17,Y,1205.0
5099,Sep-1928,1928.0,unprovoked,USA,M,,N,1204.0
5100,Reported 24-Aug-1928,1928.0,,USA,M,,,1203.0
5101,11-Jul-1928,1928.0,unprovoked,AUSTRALIA,M,,N,1202.0
5102,Late Jul-1928,1928.0,provoked,ITALY,M,,N,1201.0
5103,Reported 24-Jun-1928,1928.0,unprovoked,USA,M,,N,1200.0
5104,27-May-1928,1928.0,,INDIA,M,,,1199.0
5105,Reported 14-Apr-1928,1928.0,unprovoked,AUSTRALIA,M,,N,1198.0
5106,14-Apr-1928,1928.0,unprovoked,AUSTRALIA,M,19,N,1197.0
5107,09-Apr-1928,1928.0,unprovoked,JAMAICA,M,,Y,1196.0
5108,06-Apr-1928,1928.0,unprovoked,AUSTRALIA,M,15,N,1195.0
5109,04-Apr-1928,1928.0,unprovoked,AUSTRALIA,M,28,Y,1194.0
5110,Reported 28-Mar-1928,1928.0,unprovoked,AUSTRALIA,M,,N,1193.0
5111,20-Feb-1928,1928.0,unprovoked,AUSTRALIA,M,,Y,1192.0
5112,Feb-1928,1928.0,unprovoked,COSTA RICA,F,,N,1191.0
5113,Feb-1928,1928.0,unprovoked,COSTA RICA,M,,N,1190.0
5114,27-Jan-1928,1928.0,unprovoked,AUSTRALIA,M,78,Y,1189.0
5115,21-Jan-1928,1928.0,,USA,,,,1188.0
5116,Some time between 08-Jan-1928 & 21-Jan-1928,1928.0,,USA,M,,,1187.0
5117,02-Jan-1928,1928.0,unprovoked,SOUTH AFRICA,F,,N,1186.0
5118,Jan-1928,1928.0,unprovoked,SOUTH AFRICA,M,18,N,1185.0
5119,1928,1928.0,unprovoked,SOUTH AFRICA,M,25,N,1184.0
5120,28-Dec-1927,1927.0,unprovoked,SOUTH AFRICA,M,17,Y,1183.0
5121,03-Nov-1927,1927.0,unprovoked,AUSTRALIA,,,Y,1182.0
5122,25-Oct-1927,1927.0,unprovoked,BRAZIL,,,Y,1181.0
5123,12-Oct-1927,1927.0,unprovoked,AUSTRALIA,M,,N,1180.0
5124,Oct-1927,1927.0,unprovoked,FIJI,M,,N,1179.0
5125,03-Jul-1927,1927.0,unprovoked,AUSTRALIA,,,N,1178.0
5126,29-May-1927,1927.0,unprovoked,PHILIPPINES,,,Y,1177.0
5127,Reported 09-May 1927,1927.0,unprovoked,AUSTRALIA,M,,Y,1176.0
5128,20-Apr-1927,1927.0,unprovoked,AUSTRALIA,M,,N,1175.0
5129,08-Apr-1927,1927.0,unprovoked,AUSTRALIA,M,,N,1174.0
5130,11-Mar-1927,1927.0,unprovoked,AUSTRALIA,M,17,N,1173.0
5131,14-Feb-1927,1927.0,provoked,NICARAGUA,M,,N,1172.0
5132,09-Feb-1927,1927.0,unprovoked,AUSTRALIA,M,,N,1171.0
5133,Feb-1927,1927.0,provoked,NEW ZEALAND,M,70,N,1170.0
5134,20-Jan-1927,1927.0,unprovoked,SOUTH AFRICA,M,,N,1169.0
5135,Reported 08-Jan-1927,1927.0,unprovoked,USA,M,,N,1168.0
5136,03-Jan-1927,1927.0,unprovoked,AUSTRALIA,M,15,Y,1167.0
5137,1927,1927.0,unprovoked,AUSTRALIA,M,10,Y,1166.0
5138,1927,1927.0,unprovoked,AUSTRALIA,M,,N,1165.0
5139,Reported 02-Dec-1926,1926.0,unprovoked,AUSTRALIA,M,,Y,1164.0
5140,17-Nov-1926,1926.0,unprovoked,AUSTRALIA,M,,N,1163.0
5141,Reported 29-Oct-1926,1926.0,unprovoked,PAPUA NEW GUINEA,M,,Y,1162.0
5142,23-Oct-1926,1926.0,unprovoked,AUSTRALIA,M,17,N,1161.0
5143,23-Oct-1926,1926.0,unprovoked,BERMUDA,,,N,1160.0
5144,Reported 06-Sep-1926,1926.0,unprovoked,PAPUA NEW GUINEA,M,,Y,1159.0
5145,24-Aug-1926,1926.0,unprovoked,USA,M,18,Y,1158.0
5146,23-Jul-1926,1926.0,unprovoked,ITALY,M,20,Y,1157.0
5147,12-Jul-1926,1926.0,unprovoked,USA,M,,N,1156.0
5148,08-Jul-1926,1926.0,unprovoked,USA,M,15,N,1155.0
5149,03-Jul-1926,1926.0,,SPAIN,M,,,1154.0
5150,18-May-1926,1926.0,unprovoked,USA,M,,Y,1153.0
5151,22-Apr-1926,1926.0,unprovoked,SOUTH ATLANTIC OCEAN,M,26,N,1152.0
5152,07-Apr-1926,1926.0,unprovoked,USA,F,,N,1151.0
5153,17-Mar-1926,1926.0,unprovoked,AUSTRALIA,F,,Y,1150.0
5154,26-Jan-1926,1926.0,unprovoked,SOUTH AFRICA,M,,N,1149.0
5155,Jan-1926,1926.0,unprovoked,AUSTRALIA,M,,N,1148.0
5156,Summer of 1926,1926.0,unprovoked,MONACO,M,,Y,1147.0
5157,1926,1926.0,provoked,NEW ZEALAND,M,,N,1146.0
5158,1926,1926.0,unprovoked,SINGAPORE,F,,Y,1145.0
5159,1926,1926.0,unprovoked,SOUTH AFRICA,M,,UNKNOWN,1144.0
5160,22-Nov-1925,1925.0,unprovoked,AUSTRALIA,M,55,Y,1143.0
5161,Nov-1925,1925.0,unprovoked,USA,F,,N,1142.0
5162,Nov-1925,1925.0,unprovoked,USA,M,,N,1141.0
5163,04-Sep-1925,1925.0,provoked,SPAIN,M,,N,1140.0
5164,03-Sep-1925,1925.0,unprovoked,ENGLAND,M,,N,1139.0
5165,02-Aug-1925,1925.0,unprovoked,USA,F,,N,1138.0
5166,15-Jun-1925,1925.0,,AUSTRALIA,,,,1137.0
5167,May 1925,1925.0,unprovoked,USA,M,,N,1136.0
5168,07-Mar-1925 or 27-Mar-1925,1925.0,unprovoked,AUSTRALIA,M,16,N,1135.0
5169,12-Mar-1925,1925.0,unprovoked,AUSTRALIA,M,16,Y,1134.0
5170,10-Mar-1925,1925.0,unprovoked,PAPUA NEW GUINEA,M,A.M.,Y,1133.0
5171,Reported 27-Jan-1925,1925.0,unprovoked,USA,M,,N,1132.0
5172,08-Jan-1925,1925.0,unprovoked,CANADA,M,,N,1131.0
5173,1925,1925.0,unprovoked,FIJI,M,,N,1130.0
5174,25-Nov-1924,1924.0,unprovoked,MEXICO,F,,Y,1129.0
5175,24-Nov-1924,1924.0,unprovoked,PANAMA,M,35,N,1128.0
5176,21-Nov-1924,1924.0,unprovoked,USA,M,35,Y,1127.0
5177,Reported 31-Oct-1924,1924.0,provoked,FRENCH POLYNESIA,M,,N,1126.0
5178,18-Oct-1924,1924.0,unprovoked,AUSTRALIA,M,,N,1125.0
5179,31-Jul-1924,1924.0,unprovoked,USA,M,,N,1124.0
5180,14-Jul-1924,1924.0,provoked,ENGLAND,M,,N,1123.0
5181,04-Jul-1924,1924.0,unprovoked,USA,M,?    &   14,N,1122.0
5182,18-Jun-1924,1924.0,provoked,USA,M,,N,1121.0
5183,25-Apr-1924,1924.0,unprovoked,AUSTRALIA,M,20,Y,1120.0
5184,22-Apr-1924,1924.0,unprovoked,PANAMA,M,21,N,1119.0
5185,20-Apr-1924,1924.0,,AUSTRALIA,M,,,1118.0
5186,Reported 28-Mar-1924,1924.0,unprovoked,SOLOMON ISLANDS,M,,N,1117.0
5187,24-Mar-1924,1924.0,unprovoked,SPAIN,,,N,1116.0
5188,13-Feb-1924,1924.0,unprovoked,AUSTRALIA,F,30,N,1115.0
5189,08-Feb-1924,1924.0,,AUSTRALIA,M,,,1114.0
5190,29-Jan-1924,1924.0,unprovoked,SOUTH AFRICA,M,22,Y,1113.0
5191,25-Jan-1924,1924.0,unprovoked,SOUTH AFRICA,M,,N,1112.0
5192,09-Jan-1924,1924.0,unprovoked,AUSTRALIA,M,16,Y,1111.0
5193,12-Dec-1923,1923.0,unprovoked,AUSTRALIA,M,,N,1110.0
5194,02-Dec-1923,1923.0,unprovoked,AUSTRALIA,M,,Y,1109.0
5195,23-Nov-1923,1923.0,unprovoked,AUSTRALIA,M,,Y,1108.0
5196,02-Nov-1923,1923.0,,AUSTRALIA,M,,,1107.0
5197,20-Oct-1923,1923.0,,AUSTRALIA,M,,,1106.0
5198,17-Oct-1923,1923.0,unprovoked,AUSTRALIA,,,N,1105.0
5199,16-Oct-1923,1923.0,unprovoked,AUSTRALIA,M,,N,1104.0
5200,08-Aug-1923,1923.0,unprovoked,GUYANA,M,,N,1103.0
5201,Reported 02-Jul-1923,1923.0,unprovoked,AUSTRALIA,M,,N,1102.0
5202,16-Jun-1923,1923.0,unprovoked,AUSTRALIA,M,,Y,1101.0
5203,06-Jun-1923,1923.0,unprovoked,MEXICO,,,N,1100.0
5204,Reported 23-May-1923,1923.0,unprovoked,AUSTRALIA,M,,N,1099.0
5205,22-May-1923,1923.0,unprovoked,AUSTRALIA,M,,Y,1098.0
5206,18-Mar-1923,1923.0,unprovoked,AUSTRALIA,M,,N,1097.0
5207,Feb-1923,1923.0,unprovoked,USA,M,25,N,1096.0
5208,27-Jan-1923,1923.0,,AUSTRALIA,M,,,1095.0
5209,27-Jan-1923,1923.0,unprovoked,AUSTRALIA,M,13,Y,1094.0
5210,14-Jan-1923,1923.0,,CUBA,M,,,1093.0
5211,1923,1923.0,unprovoked,USA,M,,N,1092.0
5212,1923-1924,1923.0,unprovoked,PHILIPPINES,M,,Y,1091.0
5213,1923,1923.0,provoked,USA,M,,N,1090.0
5214,1923,1922.0,provoked,USA,M,,N,1089.0
5215,14-Dec-1922,1922.0,unprovoked,USA,F,,Y,1088.0
5216,05-Dec-1922,1922.0,unprovoked,AUSTRALIA,M,19,Y,1087.0
5217,29-Sep-1922,1922.0,unprovoked,BARBADOS,M,16,Y,1086.0
5218,29-Oct-1922,1922.0,,AUSTRALIA,M,,,1085.0
5219,28-Sep-1922,1922.0,unprovoked,USA,M,,N,1084.0
5220,Reported 26-Sep-1922,1922.0,unprovoked,ENGLAND,M,,Y,1083.0
5221,Reported 21-Sep-1922,1922.0,unprovoked,USA,,,N,1082.0
5222,19-Jul-1922,1922.0,unprovoked,USA,M,,N,1081.0
5223,17-Jun-1922,1922.0,unprovoked,USA,F,18,Y,1080.0
5224,24-May 1922,1922.0,unprovoked,JAMAICA,M,19,Y,1079.0
5225,06-May-1922,1922.0,unprovoked,SOUTH AFRICA,M,18,N,1078.0
5226,26-Apr-1922,1922.0,unprovoked,AUSTRALIA,M,,Y,1077.0
5227,20-Mar-1922,1922.0,unprovoked,JAMAICA,M,,N,1076.0
5228,13-Mar-1922,1922.0,unprovoked,JAMAICA,F,14,Y,1075.0
5229,02-Mar-1922,1922.0,unprovoked,AUSTRALIA,M,21,Y,1074.0
5230,Reported 02-Feb-1922,1922.0,,AUSTRALIA,M,,,1073.0
5231,04-Feb-1922,1922.0,unprovoked,AUSTRALIA,M,18,Y,1072.0
5232,Reported 28-Jan-1922,1922.0,unprovoked,IRAQ,M,,Y,1071.0
5233,15-Jan-1922,1922.0,unprovoked,AUSTRALIA,M,54,Y,1070.0
5234,13-Jan-1922,1922.0,unprovoked,AUSTRALIA,M,,N,1069.0
5235,04-Jan-1922,1922.0,unprovoked,AUSTRALIA,M,26,Y,1068.0
5236,11-Dec-1921,1921.0,unprovoked,AUSTRALIA,M,20,N,1067.0
5237,27-Nov-1921,1921.0,unprovoked,AUSTRALIA,M,8,Y,1066.0
5238,27-Nov-1921,1921.0,unprovoked,AUSTRALIA,M,40,N,1065.0
5239,Reported 15-Nov-1921,1921.0,unprovoked,FIJI,,,Y,1064.0
5240,12-Oct-1921,1921.0,unprovoked,AUSTRALIA,M,,N,1063.0
5241,04-Oct-1921,1921.0,unprovoked,AUSTRALIA,M,22,Y,1062.0
5242,Sep-1921,1921.0,provoked,ENGLAND,M,,N,1061.0
5243,Reported 29-Aug-1929,1921.0,unprovoked,AUSTRALIA,M,,N,1060.0
5244,28-Aug-1921,1921.0,unprovoked,PHILIPPINES,M,21,Y,1059.0
5245,21-Jul-1921,1921.0,unprovoked,CUBA,M,,Y,1058.0
5246,Reported 11-Jan-1921,1921.0,,PHILIPPINES,,,,1057.0
5247,29-Nov-1920,1920.0,unprovoked,AUSTRALIA,M,,N,1056.0
5248,22-Aug-1921,1921.0,unprovoked,HAITI,M,,Y,1055.0
5249,22-Nov-1920,1920.0,unprovoked,AUSTRALIA,M,,N,1054.0
5250,04-Nov-1920,1920.0,unprovoked,PHILIPPINES,M,,Y,1053.0
5251,14-Jul-1920,1920.0,,USA,M,30,,1052.0
5252,Reported 06-Jul-1920,1920.0,unprovoked,AUSTRALIA,M,,N,1051.0
5253,29-Jun-1920,1920.0,unprovoked,USA,M,13,N,1050.0
5254,27-Jun-1920,1920.0,provoked,CANADA,,,N,1049.0
5255,08-Mar-1920,1920.0,unprovoked,AUSTRALIA,M,20,N,1048.0
5256,Reported 24-Jan-1920,1920.0,unprovoked,AUSTRALIA,M,,N,1047.0
5257,03-Feb-1920,1920.0,unprovoked,SOUTH AFRICA,F,18,N,1046.0
5258,Reported 24-Jan-1920,1920.0,unprovoked,AUSTRALIA,M,,Y,1045.0
5259,15-Jan-1920,1920.0,unprovoked,AUSTRALIA,M,12,Y,1044.0
5260,1920s,1920.0,unprovoked,JAMAICA,M,,Y,1043.0
5261,1920,1920.0,unprovoked,NEW ZEALAND,F,,N,1042.0
5262,1920,1920.0,unprovoked,SOUTH AFRICA,M,12,N,1041.0
5263,Reported 30-Dec-1919,1919.0,unprovoked,AUSTRALIA,M,29,N,1040.0
5264,07-Dec-1919,1919.0,unprovoked,AUSTRALIA,M,47,Y,1039.0
5265,18-Nov-1919,1919.0,unprovoked,AUSTRALIA,M,,N,1038.0
5266,12-Sep-1919,1919.0,unprovoked,COSTA RICA,M,,Y,1037.0
5267,10-Aug-1919,1919.0,unprovoked,USA,M,,N,1036.0
5268,29-May-1919,1919.0,unprovoked,USA,M,,N,1035.0
5269,06-Apr-1919,1919.0,unprovoked,USA,M,,Y,1034.0
5270,16-Mar-1919,1919.0,,AUSTRALIA,M,,UNKNOWN,1033.0
5271,17-Jan-1919,1919.0,unprovoked,AUSTRALIA,M,,N,1032.0
5272,15-Jan-1919,1919.0,unprovoked,NEW ZEALAND,F,,N,1031.0
5273,09-Jan-1919,1919.0,unprovoked,AUSTRALIA,M,13,Y,1030.0
5274,05-Jan-1919,1919.0,unprovoked,AUSTRALIA,M,38,Y,1029.0
5275,Reported to have taken place in 1919,1919.0,unprovoked,ITALY,M,,N,1028.0
5276,1919,1919.0,unprovoked,USA,F,,N,1027.0
5277,Nov-1918,1918.0,unprovoked,USA,M,,Y,1026.0
5278,Nov-1918,1918.0,unprovoked,SAN DOMINGO,M,,Y,1025.0
5279,19-Sep-1918,1918.0,unprovoked,AUSTRALIA,M,22,Y,1024.0
5280,22-Mar-1918,1918.0,unprovoked,AUSTRALIA,M,,N,1023.0
5281,1918,1918.0,unprovoked,AUSTRALIA,M,,N,1022.0
5282,15-Dec-1917,1917.0,unprovoked,AUSTRALIA,M,,N,1021.0
5283,Nov-1917,1917.0,unprovoked,MOZAMBIQUE,M,,Y,1020.0
5284,21-Sep-1917,1917.0,unprovoked,USA,M,,N,1019.0
5285,09-Sep-1917,1917.0,provoked,USA,M,,N,1018.0
5286,Sep-1917,1917.0,unprovoked,PANAMA,M,,Y,1017.0
5287,18-Jul-1917,1917.0,unprovoked,USA,M,,Y,1016.0
5288,15-Jul-1917,1917.0,unprovoked,IRELAND,M,,Y,1015.0
5289,03-Jun-1917,1917.0,unprovoked,USA,M,,N,1014.0
5290,31-May-1917,1917.0,unprovoked,PHILIPPINES,M,,Y,1013.0
5291,Reported 05-May-1917,1917.0,unprovoked,KUWAIT,M,,N,1012.0
5292,1917,1917.0,unprovoked,LIBYA,M,,N,1011.0
5293,30-Dec-1916,1916.0,unprovoked,AUSTRALIA,M,25,N,1010.0
5294,08-Dec-1916,1916.0,unprovoked,AUSTRALIA,M,41,Y,1009.0
5295,08-Dec-1916,1916.0,unprovoked,AUSTRALIA,F,,N,1008.0
5296,15-Nov-1916,1916.0,provoked,PANAMA,M,,N,1007.0
5297,10-Nov-1916,1916.0,unprovoked,AUSTRALIA,M,,Y,1006.0
5298,09-Nov-1916,1916.0,unprovoked,AUSTRALIA,M,27,Y,1005.0
5299,11-Oct-1916,1916.0,provoked,USA,M,,Y,1004.0
5300, 24-Aug-1916,1916.0,unprovoked,USA,M,,N,1003.0
5301,26-Jul-1916,1916.0,unprovoked,USA,M,,N,1002.0
5302,13-Jul-1916,1916.0,,USA,F,,,1001.0
5303,13-Jul-1916,1916.0,unprovoked,USA,M,,N,1000.0
5304,12-Jul-1916,1916.0,unprovoked,USA,M,12,N,999.0
5305,12-Jul-1916,1916.0,unprovoked,USA,M,24,Y,998.0
5306,12-Jul-1916,1916.0,unprovoked,USA,M,10,Y,997.0
5307,11-Jul-1916,1916.0,unprovoked,BAHAMAS,M,,Y,996.0
5308,08-Jul-1916,1916.0,unprovoked,SPAIN,M,,N,995.0
5309,07-Jul-1916,1916.0,unprovoked,PHILIPPINES,M,,N,994.0
5310,06-Jul-1916,1916.0,unprovoked,USA,M,,Y,993.0
5311,01-Jul-1916,1916.0,unprovoked,USA,M,24,Y,992.0
5312,30-Jun-1916,1916.0,unprovoked,USA,M,10 or 12,N,991.0
5313,Reported 24-Jun-1916,1916.0,unprovoked,ATLANTIC OCEAN,M,,Y,990.0
5314,23-Jun-1916,1916.0,provoked,USA,M,26,N,989.0
5315,Reported 25-Apr-1916,1916.0,unprovoked,AUSTRALIA,M,,Y,988.0
5316,03-Apr-1916,1916.0,unprovoked,AUSTRALIA,M,17,Y,987.0
5317,19-Mar-1916,1916.0,unprovoked,AUSTRALIA,M,,N,986.0
5318,Reported 09-Dec-1915,1915.0,unprovoked,AUSTRALIA,M,,N,985.0
5319,10-Nov-1915,1915.0,unprovoked,AUSTRALIA,M,10,N,984.0
5320,08-Nov-1914,1915.0,unprovoked,AUSTRALIA,M,,N,983.0
5321,03-Aug-1915,1915.0,unprovoked,USA,M,,N,982.0
5322,Reported 06-Jul-1915,1915.0,unprovoked,MEXICO,M,,Y,981.0
5323,Reported 06-Jul-1915,1915.0,unprovoked,MEXICO,M,,Y,980.0
5324,Reported 15-May-1915,1915.0,,EGYPT,M,,,979.0
5325,29-Mar-1915,1915.0,unprovoked,AUSTRALIA,M,,N,978.0
5326,06-Feb-1915,1915.0,unprovoked,AUSTRALIA,M,,N,977.0
5327,13-Jan-1915,1915.0,,NEW ZEALAND,M,,,976.0
5328,01-Jan-1915,1915.0,unprovoked,AUSTRALIA,M,17,Y,975.0
5329,Ca. 1915,1915.0,,USA,M,,,974.0
5330,Reported 04-Dec-1914,1914.0,unprovoked,AUSTRALIA,M,,N,973.0
5331,17-Oct-1914,1914.0,unprovoked,SAMOA,F,,N,972.0
5332,Reported 26-Sep-1914,1914.0,unprovoked,JAMAICA,M,,Y,971.0
5333,09-Sep-1914,1914.0,unprovoked,USA,M,17,Y,970.0
5334,Reported 15-Jul-1914,1914.0,unprovoked,CROATIA,F,,N,969.0
5335,Reported 09-Jul-1914,1914.0,provoked,USA,M,,N,968.0
5336,07-Jul-1914,1914.0,unprovoked,CROATIA,M,,N,967.0
5337,13-Jun-1914,1914.0,unprovoked,MONTENEGRO,M,,N,966.0
5338,10-Jun-1914,1914.0,unprovoked,AUSTRALIA,M,43,Y,965.0
5339,31-May-1914,1914.0,unprovoked,NEW CALEDONIA,M,,Y,964.0
5340,14-May-1914,1914.0,provoked,USA,F,,N,963.0
5341,Reported 14-Mar-1914,1914.0,,USA,M,,,962.0
5342,Reported 10-Mar-1914,1914.0,unprovoked,GUYANA,M,,Y,961.0
5343,03-Mar-1914,1914.0,unprovoked,USA,M,,Y,960.0
